dataset,unit,option
git,rebase,--no-autosquash
git,rebase,--no-autostash
git,rebase,--no-committer-date-is-author-date
git,rebase,--no-exec
git,rebase,--no-ff
git,rebase,--no-force-rebase
git,rebase,--no-fork-point
git,rebase,--no-gpg-sign
git,rebase,--no-ignore-date
git,rebase,--no-ignore-whitespace
git,rebase,--no-keep-base
git,rebase,--no-keep-empty
git,rebase,--no-onto
git,rebase,--no-preserve-merges
git,rebase,--no-quiet
git,rebase,--no-reapply-cherry-picks
git,rebase,--no-rebase-merges
git,rebase,--no-rerere-autoupdate
git,rebase,--no-reschedule-failed-exec
git,rebase,--no-reset-author-date
git,rebase,--no-root
git,rebase,--no-signoff
git,rebase,--no-stat
git,rebase,--no-strategy
git,rebase,--no-strategy-option
git,rebase,--no-trailer
git,rebase,--no-update-refs
git,rebase,--no-verbose
git,rebase,--no-verify
git,rebase,--no-whitespace
git,rebase,--onto
git,rebase,--preserve-merges
git,rebase,-q
git,rebase,--quiet
git,rebase,--quit
git,rebase,-r
git,rebase,--reapply-cherry-picks
git,rebase,--rebase-merges
git,rebase,--rerere-autoupdate
git,rebase,--reschedule-failed-exec
git,rebase,--reset-author-date
git,rebase,--root
git,rebase,-s
git,rebase,-S
git,rebase,--show-current-patch
git,rebase,--signoff
git,rebase,--skip
git,rebase,--stat
git,rebase,--strategy
git,rebase,--strategy-option
git,rebase,--trailer
git,rebase,--update-refs
git,rebase,-v
git,rebase,--verbose
git,rebase,--verify
git,rebase,--whitespace
git,rebase,-x
git,rebase,-X
git,receive-pack,--
git,receive-pack,--advertise-refs
git,receive-pack,--http-backend-info-refs
git,receive-pack,--no-advertise-refs
git,receive-pack,--no-http-backend-info-refs
git,receive-pack,--no-quiet
git,receive-pack,--no-reject-thin-pack-for-testing
git,receive-pack,--no-skip-connectivity-check
git,receive-pack,--no-stateless-rpc
git,receive-pack,-q
git,receive-pack,--quiet
git,receive-pack,--reject-thin-pack-for-testing
git,receive-pack,--skip-connectivity-check
git,receive-pack,--stateless-rpc
git,reflog,--all
git,reflog,--dry-run
git,reflog,--expire
git,reflog,--expire-unreachable
git,reflog,-n
git,reflog,--rewrite
git,reflog,--single-worktree
git,reflog,--stale-fix
git,reflog,--updateref
git,reflog,--verbose
git,refs,--all
git,refs,--auto
git,refs,--color
git,refs,--contains
git,refs,--count
git,refs,--dry-run
git,refs,--exclude
git,refs,--format
git,refs,--ignore-case
git,refs,--include
git,refs,--include-root-refs
git,refs,--merged
git,refs,--no-contains
git,refs,--no-merged
git,refs,--no-prune
git,refs,--no-reflog
git,refs,--omit-empty
git,refs,--perl
git,refs,--points-at
git,refs,--python
git,refs,--ref-format
git,refs,--reflog
git,refs,--shell
git,refs,--sort
git,refs,--start-after
git,refs,--stdin
git,refs,--strict
git,refs,--tcl
git,refs,--verbose
git,remote-ftps,-h
git,remote-ftp,-h
git,remote-https,-h
git,remote-http,-h
git,remote,-a
git,remote,--add
git,remote,--all
git,remote,--auto
git,remote,-d
git,remote,--delete
git,remote,--dry-run
git,remote,-f
git,remote,-m
git,remote,--mirror
git,remote,-n
git,remote,--no-progress
git,remote,--no-tags
git,remote,--no-verbose
git,remote,-p
git,remote,--progress
git,remote,--prune
git,remote,--push
git,remote,-t
git,remote,--tags
git,remote,-v
git,remote,--verbose
git,repack,--
git,repack,-a
git,repack,-A
git,repack,-b
git,repack,--combine-cruft-below-size
git,repack,--cruft
git,repack,--cruft-expiration
git,repack,-d
git,repack,--delta-islands
git,repack,--depth
git,repack,--expire-to
git,repack,-f
git,repack,-F
git,repack,--filter
git,repack,--filter-to
git,repack,-g
git,repack,--geometric
git,repack,-i
git,repack,-k
git,repack,--keep-pack
git,repack,--keep-unreachable
git,repack,-l
git,repack,--local
git,repack,-m
git,repack,--max-cruft-size
git,repack,--max-pack-size
git,repack,-n
git,repack,--name-hash-version
git,repack,--no-cruft
git,repack,--no-cruft-expiration
git,repack,--no-delta-islands
git,repack,--no-depth
git,repack,--no-expire-to
git,repack,--no-filter
git,repack,--no-filter-to
git,repack,--no-geometric
git,repack,--no-keep-pack
git,repack,--no-keep-unreachable
git,repack,--no-local
git,repack,--no-name-hash-version
git,repack,--no-pack-kept-objects
git,repack,--no-path-walk
git,repack,--no-quiet
git,repack,--no-reuse-delta
git,repack,--no-reuse-object
git,repack,--no-threads
git,repack,--no-unpack-unreachable
git,repack,--no-window
git,repack,--no-window-memory
git,repack,--no-write-bitmap-index
git,repack,--no-write-midx
git,repack,--pack-kept-objects
git,repack,--path-walk
git,repack,-q
git,repack,--quiet
git,repack,--threads
git,repack,--unpack-unreachable
git,repack,--window
git,repack,--window-memory
git,repack,--write-bitmap-index
git,repack,--write-midx
git,replace,--
git,replace,--convert-graft-file
git,replace,-d
git,replace,--delete
git,replace,-e
git,replace,--edit
git,replace,-f
git,replace,--force
git,replace,--format
git,replace,-g
git,replace,--graft
git,replace,-l
git,replace,--list
git,replace,--no-force
git,replace,--no-format
git,replace,--no-raw
git,replace,--no-replace-objects
git,replace,--raw
git,replay,--advance
git,replay,--after
git,replay,--all
git,replay,--all-match
git,replay,--alternate-refs
git,replay,--ancestry-path
git,replay,--author
git,replay,--author-date-order
git,replay,--basic-regexp
git,replay,--before
git,replay,--bisect
git,replay,--boundary
git,replay,--branches
git,replay,--cherry
git,replay,--cherry-mark
git,replay,--cherry-pick
git,replay,--children
git,replay,--committer
git,replay,--contained
git,replay,--date-order
git,replay,--dense
git,replay,--do-walk
git,replay,-E
git,replay,--exclude
git,replay,--exclude-first-parent-only
git,replay,--exclude-hidden
git,replay,--extended-regexp
git,replay,-F
git,replay,--first-parent
git,replay,--fixed-strings
git,replay,--full-history
git,replay,-g
git,replay,--glob
git,replay,--grep
git,replay,--grep-reflog
git,replay,-i
git,replay,--ignore-missing
git,replay,--invert-grep
git,replay,--left-only
git,replay,--max-count
git,replay,--maximal-only
git,replay,--max-parents
git,replay,--merge
git,replay,--merges
git,replay,--min-parents
git,replay,-n
git,replay,--no-contained
git,replay,--no-max-parents
git,replay,--no-merges
git,replay,--no-min-parents
git,replay,--not
git,replay,--no-walk
git,replay,--onto
git,replay,-P
git,replay,--parents
git,replay,--perl-regexp
git,replay,--ref
git,replay,--ref-action
git,replay,--reflog
git,replay,--regexp-ignore-case
git,replay,--remotes
git,replay,--remove-empty
git,replay,--reverse
git,replay,--revert
git,replay,--right-only
git,replay,--show-pulls
git,replay,--simplify-by-decoration
git,replay,--simplify-merges
git,replay,--since
git,replay,--since-as-filter
git,replay,--single-worktree
git,replay,--skip
git,replay,--sparse
git,replay,--stdin
git,replay,--tags
git,replay,--topo-order
git,replay,--until
git,replay,--walk-reflogs
git,repo,--all
git,repo,--format
git,repo,--keys
git,repo,-z
git,request-pull,-p
git,rerere,--no-rerere-autoupdate
git,rerere,--rerere-autoupdate
git,reset,--
git,reset,--auto-advance
git,reset,--hard
git,reset,--intent-to-add
git,reset,--inter-hunk-context
git,reset,--keep
git,reset,--merge
git,reset,--mixed
git,reset,-N
git,reset,--no-auto-advance
git,reset,--no-intent-to-add
git,reset,--no-patch
git,reset,--no-pathspec-file-nul
git,reset,--no-pathspec-from-file
git,reset,--no-quiet
git,reset,--no-recurse-submodules
git,reset,--no-refresh
git,reset,-p
git,reset,--patch
git,reset,--pathspec-file-nul
git,reset,--pathspec-from-file
git,reset,-q
git,reset,--quiet
git,reset,--recurse-submodules
git,reset,--refresh
git,reset,--soft
git,reset,-U
git,reset,--unified
git,restore,--
git,restore,-2
git,restore,-3
git,restore,--conflict
git,restore,--ignore-skip-worktree-bits
git,restore,--ignore-unmerged
git,restore,--inter-hunk-context
git,restore,-m
git,restore,--merge
git,restore,--no-conflict
git,restore,--no-ignore-skip-worktree-bits
git,restore,--no-ignore-unmerged
git,restore,--no-merge
git,restore,--no-overlay
git,restore,--no-patch
git,restore,--no-pathspec-file-nul
git,restore,--no-pathspec-from-file
git,restore,--no-progress
git,restore,--no-quiet
git,restore,--no-recurse-submodules
git,restore,--no-source
git,restore,--no-staged
git,restore,--no-worktree
git,restore,--ours
git,restore,--overlay
git,restore,-p
git,restore,--patch
git,restore,--pathspec-file-nul
git,restore,--pathspec-from-file
git,restore,--progress
git,restore,-q
git,restore,--quiet
git,restore,--recurse-submodules
git,restore,-s
git,restore,-S
git,restore,--source
git,restore,--staged
git,restore,--theirs
git,restore,-U
git,restore,--unified
git,restore,-W
git,restore,--worktree
git,revert,--
git,revert,--abort
git,revert,--cleanup
git,revert,--commit
git,revert,--continue
git,revert,-e
git,revert,--edit
git,revert,--gpg-sign
git,revert,-m
git,revert,--mainline
git,revert,-n
git,revert,--no-cleanup
git,revert,--no-commit
git,revert,--no-edit
git,revert,--no-gpg-sign
git,revert,--no-mainline
git,revert,--no-reference
git,revert,--no-rerere-autoupdate
git,revert,--no-signoff
git,revert,--no-strategy
git,revert,--no-strategy-option
git,revert,--quit
git,revert,--reference
git,revert,--rerere-autoupdate
git,revert,-s
git,revert,-S
git,revert,--signoff
git,revert,--skip
git,revert,--strategy
git,revert,--strategy-option
git,revert,-X
git,rev-list,--
git,rev-list,--abbrev
git,rev-list,--abbrev-commit
git,rev-list,--after
git,rev-list,--all
git,rev-list,--all-match
git,rev-list,--alternate-refs
git,rev-list,--ancestry-path
git,rev-list,--anchored
git,rev-list,--author
git,rev-list,--author-date-order
git,rev-list,--basic-regexp
git,rev-list,--before
git,rev-list,--binary
git,rev-list,--bisect
git,rev-list,--bisect-all
git,rev-list,--bisect-vars
git,rev-list,--boundary
git,rev-list,--branches
git,rev-list,--break-rewrites
git,rev-list,--check
git,rev-list,--cherry
git,rev-list,--cherry-mark
git,rev-list,--cherry-pick
git,rev-list,--children
git,rev-list,--color
git,rev-list,--color-moved
git,rev-list,--color-moved-ws
git,rev-list,--color-words
git,rev-list,--commit-header
git,rev-list,--committer
git,rev-list,--compact-summary
git,rev-list,--count
git,rev-list,--cumulative
git,rev-list,--date
git,rev-list,--date-order
git,rev-list,--default-prefix
git,rev-list,--dense
git,rev-list,--diff-algorithm
git,rev-list,--diff-filter
git,rev-list,--dirstat
git,rev-list,--dirstat-by-file
git,rev-list,--disk-usage
git,rev-list,--do-walk
git,rev-list,--dst-prefix
git,rev-list,-E
git,rev-list,--encoding
git,rev-list,--exclude
git,rev-list,--exclude-first-parent-only
git,rev-list,--exclude-hidden
git,rev-list,--exclude-promisor-objects
git,rev-list,--exit-code
git,rev-list,--expand-tabs
git,rev-list,--ext-diff
git,rev-list,--extended-regexp
git,rev-list,-F
git,rev-list,--filter
git,rev-list,--filter-print-omitted
git,rev-list,--filter-provided-objects
git,rev-list,--find-copies
git,rev-list,--find-copies-harder
git,rev-list,--find-object
git,rev-list,--find-renames
git,rev-list,--first-parent
git,rev-list,--fixed-strings
git,rev-list,--follow
git,rev-list,--format
git,rev-list,--full-history
git,rev-list,--full-index
git,rev-list,--function-context
git,rev-list,-g
git,rev-list,--glob
git,rev-list,--graph
git,rev-list,--grep
git,rev-list,--grep-reflog
git,rev-list,--header
git,rev-list,--histogram
git,rev-list,-i
git,rev-list,--ignore-all-space
git,rev-list,--ignore-blank-lines
git,rev-list,--ignore-cr-at-eol
git,rev-list,--ignore-matching-lines
git,rev-list,--ignore-missing
git,rev-list,--ignore-space-at-eol
git,rev-list,--ignore-space-change
git,rev-list,--ignore-submodules
git,rev-list,--in-commit-order
git,rev-list,--indent-heuristic
git,rev-list,--indexed-objects
git,rev-list,--inter-hunk-context
git,rev-list,--invert-grep
git,rev-list,--irreversible-delete
git,rev-list,--ita-invisible-in-index
git,rev-list,--ita-visible-in-index
git,rev-list,--left-only
git,rev-list,--left-right
git,rev-list,--line-prefix
git,rev-list,--max-age
git,rev-list,--max-count
git,rev-list,--max-depth
git,rev-list,--maximal-only
git,rev-list,--max-parents
git,rev-list,--merge
git,rev-list,--merges
git,rev-list,--min-age
git,rev-list,--minimal
git,rev-list,--min-parents
git,rev-list,--missing
git,rev-list,-n
git,rev-list,--name-only
git,rev-list,--name-status
git,rev-list,--no-abbrev
git,rev-list,--no-abbrev-commit
git,rev-list,--no-color
git,rev-list,--no-color-moved
git,rev-list,--no-color-moved-ws
git,rev-list,--no-commit-header
git,rev-list,--no-compact-summary
git,rev-list,--no-exit-code
git,rev-list,--no-expand-tabs
git,rev-list,--no-ext-diff
git,rev-list,--no-filter
git,rev-list,--no-find-copies-harder
git,rev-list,--no-follow
git,rev-list,--no-full-index
git,rev-list,--no-function-context
git,rev-list,--no-ignore-matching-lines
git,rev-list,--no-indent-heuristic
git,rev-list,--no-max-parents
git,rev-list,--no-merges
git,rev-list,--no-min-parents
git,rev-list,--no-object-names
git,rev-list,--no-patch
git,rev-list,--no-prefix
git,rev-list,--no-quiet
git,rev-list,--no-relative
git,rev-list,--no-rename-empty
git,rev-list,--no-renames
git,rev-list,--not
git,rev-list,--no-text
git,rev-list,--no-textconv
git,rev-list,--no-walk
git,rev-list,--numstat
git,rev-list,--object-names
git,rev-list,--objects
git,rev-list,--objects-edge
git,rev-list,--objects-edge-aggressive
git,rev-list,--oneline
git,rev-list,--output
git,rev-list,--output-indicator-context
git,rev-list,--output-indicator-new
git,rev-list,--output-indicator-old
git,rev-list,-P
git,rev-list,--parents
git,rev-list,--patch
git,rev-list,--patch-with-raw
git,rev-list,--patch-with-stat
git,rev-list,--patience
git,rev-list,--perl-regexp
git,rev-list,--pickaxe-all
git,rev-list,--pickaxe-regex
git,rev-list,--pretty
git,rev-list,--progress
git,rev-list,--quiet
git,rev-list,--raw
git,rev-list,--reflog
git,rev-list,--regexp-ignore-case
git,rev-list,--relative
git,rev-list,--relative-date
git,rev-list,--remotes
git,rev-list,--remove-empty
git,rev-list,--rename-empty
git,rev-list,--reverse
git,rev-list,--right-only
git,rev-list,--rotate-to
git,rev-list,--shortstat
git,rev-list,--show-linear-break
git,rev-list,--show-pulls
git,rev-list,--show-signature
git,rev-list,--simplify-by-decoration
git,rev-list,--simplify-merges
git,rev-list,--since
git,rev-list,--since-as-filter
git,rev-list,--single-worktree
git,rev-list,--skip
git,rev-list,--skip-to
git,rev-list,--sparse
git,rev-list,--src-prefix
git,rev-list,--stat
git,rev-list,--stat-count
git,rev-list,--stat-graph-width
git,rev-list,--stat-name-width
git,rev-list,--stat-width
git,rev-list,--stdin
git,rev-list,--submodule
git,rev-list,--summary
git,rev-list,--tags
git,rev-list,--text
git,rev-list,--textconv
git,rev-list,--timestamp
git,rev-list,--topo-order
git,rev-list,--unified
git,rev-list,--unpacked
git,rev-list,--until
git,rev-list,--use-bitmap-index
git,rev-list,--walk-reflogs
git,rev-list,--word-diff
git,rev-list,--word-diff-regex
git,rev-list,--ws-error-highlight
git,rev-list,-z
git,rev-parse,--abbrev-ref
git,rev-parse,--absolute-git-dir
git,rev-parse,--after
git,rev-parse,--all
git,rev-parse,--before
git,rev-parse,--branches
git,rev-parse,--default
git,rev-parse,--disambiguate
git,rev-parse,--exclude
git,rev-parse,--exclude-hidden
git,rev-parse,--flags
git,rev-parse,--git-common-dir
git,rev-parse,--git-completion-helper-all
git,rev-parse,--git-dir
git,rev-parse,--git-path
git,rev-parse,--glob
git,rev-parse,-h
git,rev-parse,--is-bare-repository
git,rev-parse,--is-inside-git-dir
git,rev-parse,--is-inside-work-tree
git,rev-parse,--is-shallow-repository
git,rev-parse,--keep-dashdash
git,rev-parse,--local-env-vars
git,rev-parse,--no-flags
git,rev-parse,--no-revs
git,rev-parse,--not
git,rev-parse,--output-object-format
git,rev-parse,--parseopt
git,rev-parse,--path-format
git,rev-parse,--prefix
git,rev-parse,-q
git,rev-parse,--quiet
git,rev-parse,--remotes
git,rev-parse,--resolve-git-dir
git,rev-parse,--revs-only
git,rev-parse,--shared-index-path
git,rev-parse,--short
git,rev-parse,--show-cdup
git,rev-parse,--show-object-format
git,rev-parse,--show-prefix
git,rev-parse,--show-ref-format
git,rev-parse,--show-superproject-working-tree
git,rev-parse,--show-toplevel
git,rev-parse,--since
git,rev-parse,--sq
git,rev-parse,--sq-quote
git,rev-parse,--stop-at-non-option
git,rev-parse,--stuck-long
git,rev-parse,--symbolic
git,rev-parse,--symbolic-full-name
git,rev-parse,--tags
git,rev-parse,--until
git,rev-parse,--verify
git,rm,--
git,rm,--cached
git,rm,--dry-run
git,rm,-f
git,rm,--force
git,rm,--ignore-unmatch
git,rm,-n
git,rm,--no-cached
git,rm,--no-dry-run
git,rm,--no-force
git,rm,--no-ignore-unmatch
git,rm,--no-pathspec-file-nul
git,rm,--no-pathspec-from-file
git,rm,--no-quiet
git,rm,--no-sparse
git,rm,--pathspec-file-nul
git,rm,--pathspec-from-file
git,rm,-q
git,rm,--quiet
git,rm,-r
git,rm,--sparse
git,rm,-u
git,send-pack,--
git,send-pack,--all
git,send-pack,--atomic
git,send-pack,--dry-run
git,send-pack,--exec
git,send-pack,-f
git,send-pack,--force
git,send-pack,--force-if-includes
git,send-pack,--force-with-lease
git,send-pack,--helper-status
git,send-pack,--mirror
git,send-pack,-n
git,send-pack,--no-all
git,send-pack,--no-atomic
git,send-pack,--no-dry-run
git,send-pack,--no-exec
git,send-pack,--no-force
git,send-pack,--no-force-if-includes
git,send-pack,--no-force-with-lease
git,send-pack,--no-helper-status
git,send-pack,--no-mirror
git,send-pack,--no-progress
git,send-pack,--no-push-option
git,send-pack,--no-quiet
git,send-pack,--no-receive-pack
git,send-pack,--no-remote
git,send-pack,--no-signed
git,send-pack,--no-stateless-rpc
git,send-pack,--no-stdin
git,send-pack,--no-thin
git,send-pack,--no-verbose
git,send-pack,--progress
